site_id,well_id,cell_type,experiment,plate,well,site,treatment,treatment_conc,treatment_class,directory,class,label
HUVEC-2_6_AE31_2,HUVEC-2_6_AE31,HUVEC,HUVEC-2,6,AE31,2,PaExtA,0.1,Toxin,HUVEC-2/Plate6/AE31_s2,Toxin,1
HUVEC-2_6_AE31_3,HUVEC-2_6_AE31,HUVEC,HUVEC-2,6,AE31,3,PaExtA,0.1,Toxin,HUVEC-2/Plate6/AE31_s3,Toxin,1
HUVEC-2_6_AE31_4,HUVEC-2_6_AE31,HUVEC,HUVEC-2,6,AE31,4,PaExtA,0.1,Toxin,HUVEC-2/Plate6/AE31_s4,Toxin,1
HUVEC-2_6_Q16_1,HUVEC-2_6_Q16,HUVEC,HUVEC-2,6,Q16,1,PaExtA,0.1,Toxin,HUVEC-2/Plate6/Q16_s1,Toxin,1
HUVEC-2_6_Q16_2,HUVEC-2_6_Q16,HUVEC,HUVEC-2,6,Q16,2,PaExtA,0.1,Toxin,HUVEC-2/Plate6/Q16_s2,Toxin,1
HUVEC-2_6_Q16_3,HUVEC-2_6_Q16,HUVEC,HUVEC-2,6,Q16,3,PaExtA,0.1,Toxin,HUVEC-2/Plate6/Q16_s3,Toxin,1
HUVEC-2_6_Q16_4,HUVEC-2_6_Q16,HUVEC,HUVEC-2,6,Q16,4,PaExtA,0.1,Toxin,HUVEC-2/Plate6/Q16_s4,Toxin,1
HUVEC-1_3_E19_1,HUVEC-1_3_E19,HUVEC,HUVEC-1,3,E19,1,PaExtA,1.0,Toxin,HUVEC-1/Plate3/E19_s1,Toxin,1
HUVEC-1_3_E19_2,HUVEC-1_3_E19,HUVEC,HUVEC-1,3,E19,2,PaExtA,1.0,Toxin,HUVEC-1/Plate3/E19_s2,Toxin,1
HUVEC-1_3_E19_3,HUVEC-1_3_E19,HUVEC,HUVEC-1,3,E19,3,PaExtA,1.0,Toxin,HUVEC-1/Plate3/E19_s3,Toxin,1
HUVEC-1_3_E19_4,HUVEC-1_3_E19,HUVEC,HUVEC-1,3,E19,4,PaExtA,1.0,Toxin,HUVEC-1/Plate3/E19_s4,Toxin,1
HUVEC-1_3_F16_1,HUVEC-1_3_F16,HUVEC,HUVEC-1,3,F16,1,PaExtA,1.0,Toxin,HUVEC-1/Plate3/F16_s1,Toxin,1
HUVEC-1_3_F16_2,HUVEC-1_3_F16,HUVEC,HUVEC-1,3,F16,2,PaExtA,1.0,Toxin,HUVEC-1/Plate3/F16_s2,Toxin,1
HUVEC-1_3_F16_3,HUVEC-1_3_F16,HUVEC,HUVEC-1,3,F16,3,PaExtA,1.0,Toxin,HUVEC-1/Plate3/F16_s3,Toxin,1
HUVEC-1_3_F16_4,HUVEC-1_3_F16,HUVEC,HUVEC-1,3,F16,4,PaExtA,1.0,Toxin,HUVEC-1/Plate3/F16_s4,Toxin,1
HUVEC-1_3_P30_1,HUVEC-1_3_P30,HUVEC,HUVEC-1,3,P30,1,PaExtA,1.0,Toxin,HUVEC-1/Plate3/P30_s1,Toxin,1
HUVEC-1_3_P30_2,HUVEC-1_3_P30,HUVEC,HUVEC-1,3,P30,2,PaExtA,1.0,Toxin,HUVEC-1/Plate3/P30_s2,Toxin,1
HUVEC-1_3_P30_3,HUVEC-1_3_P30,HUVEC,HUVEC-1,3,P30,3,PaExtA,1.0,Toxin,HUVEC-1/Plate3/P30_s3,Toxin,1
HUVEC-1_3_P30_4,HUVEC-1_3_P30,HUVEC,HUVEC-1,3,P30,4,PaExtA,1.0,Toxin,HUVEC-1/Plate3/P30_s4,Toxin,1
HUVEC-1_4_AA14_1,HUVEC-1_4_AA14,HUVEC,HUVEC-1,4,AA14,1,PaExtA,1.0,Toxin,HUVEC-1/Plate4/AA14_s1,Toxin,1
HUVEC-1_4_AA14_2,HUVEC-1_4_AA14,HUVEC,HUVEC-1,4,AA14,2,PaExtA,1.0,Toxin,HUVEC-1/Plate4/AA14_s2,Toxin,1
HUVEC-1_4_AA14_3,HUVEC-1_4_AA14,HUVEC,HUVEC-1,4,AA14,3,PaExtA,1.0,Toxin,HUVEC-1/Plate4/AA14_s3,Toxin,1
HUVEC-1_4_AA14_4,HUVEC-1_4_AA14,HUVEC,HUVEC-1,4,AA14,4,PaExtA,1.0,Toxin,HUVEC-1/Plate4/AA14_s4,Toxin,1
HUVEC-1_4_Q45_1,HUVEC-1_4_Q45,HUVEC,HUVEC-1,4,Q45,1,PaExtA,1.0,Toxin,HUVEC-1/Plate4/Q45_s1,Toxin,1
HUVEC-1_4_Q45_2,HUVEC-1_4_Q45,HUVEC,HUVEC-1,4,Q45,2,PaExtA,1.0,Toxin,HUVEC-1/Plate4/Q45_s2,Toxin,1
HUVEC-1_4_Q45_3,HUVEC-1_4_Q45,HUVEC,HUVEC-1,4,Q45,3,PaExtA,1.0,Toxin,HUVEC-1/Plate4/Q45_s3,Toxin,1
HUVEC-1_4_Q45_4,HUVEC-1_4_Q45,HUVEC,HUVEC-1,4,Q45,4,PaExtA,1.0,Toxin,HUVEC-1/Plate4/Q45_s4,Toxin,1
HUVEC-1_4_W46_1,HUVEC-1_4_W46,HUVEC,HUVEC-1,4,W46,1,PaExtA,1.0,Toxin,HUVEC-1/Plate4/W46_s1,Toxin,1
HUVEC-1_4_W46_2,HUVEC-1_4_W46,HUVEC,HUVEC-1,4,W46,2,PaExtA,1.0,Toxin,HUVEC-1/Plate4/W46_s2,Toxin,1
HUVEC-1_4_W46_3,HUVEC-1_4_W46,HUVEC,HUVEC-1,4,W46,3,PaExtA,1.0,Toxin,HUVEC-1/Plate4/W46_s3,Toxin,1
HUVEC-1_4_W46_4,HUVEC-1_4_W46,HUVEC,HUVEC-1,4,W46,4,PaExtA,1.0,Toxin,HUVEC-1/Plate4/W46_s4,Toxin,1
HUVEC-2_3_D24_1,HUVEC-2_3_D24,HUVEC,HUVEC-2,3,D24,1,PaExtA,1.0,Toxin,HUVEC-2/Plate3/D24_s1,Toxin,1
HUVEC-2_3_D24_2,HUVEC-2_3_D24,HUVEC,HUVEC-2,3,D24,2,PaExtA,1.0,Toxin,HUVEC-2/Plate3/D24_s2,Toxin,1
HUVEC-2_3_D24_3,HUVEC-2_3_D24,HUVEC,HUVEC-2,3,D24,3,PaExtA,1.0,Toxin,HUVEC-2/Plate3/D24_s3,Toxin,1
HUVEC-2_3_D24_4,HUVEC-2_3_D24,HUVEC,HUVEC-2,3,D24,4,PaExtA,1.0,Toxin,HUVEC-2/Plate3/D24_s4,Toxin,1
HUVEC-2_3_N20_1,HUVEC-2_3_N20,HUVEC,HUVEC-2,3,N20,1,PaExtA,1.0,Toxin,HUVEC-2/Plate3/N20_s1,Toxin,1
HUVEC-2_3_N20_2,HUVEC-2_3_N20,HUVEC,HUVEC-2,3,N20,2,PaExtA,1.0,Toxin,HUVEC-2/Plate3/N20_s2,Toxin,1
HUVEC-2_3_N20_3,HUVEC-2_3_N20,HUVEC,HUVEC-2,3,N20,3,PaExtA,1.0,Toxin,HUVEC-2/Plate3/N20_s3,Toxin,1
HUVEC-2_3_N20_4,HUVEC-2_3_N20,HUVEC,HUVEC-2,3,N20,4,PaExtA,1.0,Toxin,HUVEC-2/Plate3/N20_s4,Toxin,1
HUVEC-2_3_O12_1,HUVEC-2_3_O12,HUVEC,HUVEC-2,3,O12,1,PaExtA,1.0,Toxin,HUVEC-2/Plate3/O12_s1,Toxin,1
HUVEC-2_3_O12_2,HUVEC-2_3_O12,HUVEC,HUVEC-2,3,O12,2,PaExtA,1.0,Toxin,HUVEC-2/Plate3/O12_s2,Toxin,1
HUVEC-2_3_O12_3,HUVEC-2_3_O12,HUVEC,HUVEC-2,3,O12,3,PaExtA,1.0,Toxin,HUVEC-2/Plate3/O12_s3,Toxin,1
HUVEC-2_3_O12_4,HUVEC-2_3_O12,HUVEC,HUVEC-2,3,O12,4,PaExtA,1.0,Toxin,HUVEC-2/Plate3/O12_s4,Toxin,1
HUVEC-2_4_F21_1,HUVEC-2_4_F21,HUVEC,HUVEC-2,4,F21,1,PaExtA,1.0,Toxin,HUVEC-2/Plate4/F21_s1,Toxin,1
HUVEC-2_4_F21_2,HUVEC-2_4_F21,HUVEC,HUVEC-2,4,F21,2,PaExtA,1.0,Toxin,HUVEC-2/Plate4/F21_s2,Toxin,1
HUVEC-2_4_F21_3,HUVEC-2_4_F21,HUVEC,HUVEC-2,4,F21,3,PaExtA,1.0,Toxin,HUVEC-2/Plate4/F21_s3,Toxin,1
HUVEC-2_4_F21_4,HUVEC-2_4_F21,HUVEC,HUVEC-2,4,F21,4,PaExtA,1.0,Toxin,HUVEC-2/Plate4/F21_s4,Toxin,1
HUVEC-2_4_G41_1,HUVEC-2_4_G41,HUVEC,HUVEC-2,4,G41,1,PaExtA,1.0,Toxin,HUVEC-2/Plate4/G41_s1,Toxin,1
HUVEC-2_4_G41_2,HUVEC-2_4_G41,HUVEC,HUVEC-2,4,G41,2,PaExtA,1.0,Toxin,HUVEC-2/Plate4/G41_s2,Toxin,1
HUVEC-2_4_G41_3,HUVEC-2_4_G41,HUVEC,HUVEC-2,4,G41,3,PaExtA,1.0,Toxin,HUVEC-2/Plate4/G41_s3,Toxin,1
HUVEC-2_4_G41_4,HUVEC-2_4_G41,HUVEC,HUVEC-2,4,G41,4,PaExtA,1.0,Toxin,HUVEC-2/Plate4/G41_s4,Toxin,1
HUVEC-2_4_W06_1,HUVEC-2_4_W06,HUVEC,HUVEC-2,4,W06,1,PaExtA,1.0,Toxin,HUVEC-2/Plate4/W06_s1,Toxin,1
HUVEC-2_4_W06_2,HUVEC-2_4_W06,HUVEC,HUVEC-2,4,W06,2,PaExtA,1.0,Toxin,HUVEC-2/Plate4/W06_s2,Toxin,1
HUVEC-2_4_W06_3,HUVEC-2_4_W06,HUVEC,HUVEC-2,4,W06,3,PaExtA,1.0,Toxin,HUVEC-2/Plate4/W06_s3,Toxin,1
HUVEC-2_4_W06_4,HUVEC-2_4_W06,HUVEC,HUVEC-2,4,W06,4,PaExtA,1.0,Toxin,HUVEC-2/Plate4/W06_s4,Toxin,1
HUVEC-1_1_AC05_1,HUVEC-1_1_AC05,HUVEC,HUVEC-1,1,AC05,1,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate1/AC05_s1,Toxin,1
HUVEC-1_1_AC05_2,HUVEC-1_1_AC05,HUVEC,HUVEC-1,1,AC05,2,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate1/AC05_s2,Toxin,1
HUVEC-1_1_AC05_3,HUVEC-1_1_AC05,HUVEC,HUVEC-1,1,AC05,3,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate1/AC05_s3,Toxin,1
HUVEC-1_1_AC05_4,HUVEC-1_1_AC05,HUVEC,HUVEC-1,1,AC05,4,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate1/AC05_s4,Toxin,1
HUVEC-1_1_B42_1,HUVEC-1_1_B42,HUVEC,HUVEC-1,1,B42,1,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate1/B42_s1,Toxin,1
HUVEC-1_1_B42_2,HUVEC-1_1_B42,HUVEC,HUVEC-1,1,B42,2,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate1/B42_s2,Toxin,1
HUVEC-1_1_B42_3,HUVEC-1_1_B42,HUVEC,HUVEC-1,1,B42,3,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate1/B42_s3,Toxin,1
HUVEC-1_1_B42_4,HUVEC-1_1_B42,HUVEC,HUVEC-1,1,B42,4,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate1/B42_s4,Toxin,1
HUVEC-1_1_I36_1,HUVEC-1_1_I36,HUVEC,HUVEC-1,1,I36,1,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate1/I36_s1,Toxin,1
HUVEC-1_1_I36_2,HUVEC-1_1_I36,HUVEC,HUVEC-1,1,I36,2,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate1/I36_s2,Toxin,1
HUVEC-1_1_I36_3,HUVEC-1_1_I36,HUVEC,HUVEC-1,1,I36,3,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate1/I36_s3,Toxin,1
HUVEC-1_1_I36_4,HUVEC-1_1_I36,HUVEC,HUVEC-1,1,I36,4,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate1/I36_s4,Toxin,1
HUVEC-1_2_G08_1,HUVEC-1_2_G08,HUVEC,HUVEC-1,2,G08,1,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate2/G08_s1,Toxin,1
HUVEC-1_2_G08_2,HUVEC-1_2_G08,HUVEC,HUVEC-1,2,G08,2,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate2/G08_s2,Toxin,1
HUVEC-1_2_G08_3,HUVEC-1_2_G08,HUVEC,HUVEC-1,2,G08,3,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate2/G08_s3,Toxin,1
HUVEC-1_2_G08_4,HUVEC-1_2_G08,HUVEC,HUVEC-1,2,G08,4,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate2/G08_s4,Toxin,1
HUVEC-1_2_R13_1,HUVEC-1_2_R13,HUVEC,HUVEC-1,2,R13,1,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate2/R13_s1,Toxin,1
HUVEC-1_2_R13_2,HUVEC-1_2_R13,HUVEC,HUVEC-1,2,R13,2,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate2/R13_s2,Toxin,1
HUVEC-1_2_R13_3,HUVEC-1_2_R13,HUVEC,HUVEC-1,2,R13,3,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate2/R13_s3,Toxin,1
HUVEC-1_2_R13_4,HUVEC-1_2_R13,HUVEC,HUVEC-1,2,R13,4,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate2/R13_s4,Toxin,1
HUVEC-1_2_U14_1,HUVEC-1_2_U14,HUVEC,HUVEC-1,2,U14,1,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate2/U14_s1,Toxin,1
HUVEC-1_2_U14_2,HUVEC-1_2_U14,HUVEC,HUVEC-1,2,U14,2,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate2/U14_s2,Toxin,1
HUVEC-1_2_U14_3,HUVEC-1_2_U14,HUVEC,HUVEC-1,2,U14,3,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate2/U14_s3,Toxin,1
HUVEC-1_2_U14_4,HUVEC-1_2_U14,HUVEC,HUVEC-1,2,U14,4,PaExtA,9.999999999999998,Toxin,HUVEC-1/Plate2/U14_s4,Toxin,1
HUVEC-2_1_I03_1,HUVEC-2_1_I03,HUVEC,HUVEC-2,1,I03,1,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate1/I03_s1,Toxin,1
HUVEC-2_1_I03_2,HUVEC-2_1_I03,HUVEC,HUVEC-2,1,I03,2,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate1/I03_s2,Toxin,1
HUVEC-2_1_I03_3,HUVEC-2_1_I03,HUVEC,HUVEC-2,1,I03,3,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate1/I03_s3,Toxin,1
HUVEC-2_1_I03_4,HUVEC-2_1_I03,HUVEC,HUVEC-2,1,I03,4,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate1/I03_s4,Toxin,1
HUVEC-2_1_O35_1,HUVEC-2_1_O35,HUVEC,HUVEC-2,1,O35,1,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate1/O35_s1,Toxin,1
HUVEC-2_1_O35_2,HUVEC-2_1_O35,HUVEC,HUVEC-2,1,O35,2,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate1/O35_s2,Toxin,1
HUVEC-2_1_O35_3,HUVEC-2_1_O35,HUVEC,HUVEC-2,1,O35,3,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate1/O35_s3,Toxin,1
HUVEC-2_1_O35_4,HUVEC-2_1_O35,HUVEC,HUVEC-2,1,O35,4,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate1/O35_s4,Toxin,1
HUVEC-2_1_T37_1,HUVEC-2_1_T37,HUVEC,HUVEC-2,1,T37,1,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate1/T37_s1,Toxin,1
HUVEC-2_1_T37_2,HUVEC-2_1_T37,HUVEC,HUVEC-2,1,T37,2,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate1/T37_s2,Toxin,1
HUVEC-2_1_T37_3,HUVEC-2_1_T37,HUVEC,HUVEC-2,1,T37,3,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate1/T37_s3,Toxin,1
HUVEC-2_1_T37_4,HUVEC-2_1_T37,HUVEC,HUVEC-2,1,T37,4,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate1/T37_s4,Toxin,1
HUVEC-2_2_H42_1,HUVEC-2_2_H42,HUVEC,HUVEC-2,2,H42,1,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate2/H42_s1,Toxin,1
HUVEC-2_2_H42_2,HUVEC-2_2_H42,HUVEC,HUVEC-2,2,H42,2,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate2/H42_s2,Toxin,1
HUVEC-2_2_H42_3,HUVEC-2_2_H42,HUVEC,HUVEC-2,2,H42,3,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate2/H42_s3,Toxin,1
HUVEC-2_2_H42_4,HUVEC-2_2_H42,HUVEC,HUVEC-2,2,H42,4,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate2/H42_s4,Toxin,1
HUVEC-2_2_K24_1,HUVEC-2_2_K24,HUVEC,HUVEC-2,2,K24,1,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate2/K24_s1,Toxin,1
HUVEC-2_2_K24_2,HUVEC-2_2_K24,HUVEC,HUVEC-2,2,K24,2,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate2/K24_s2,Toxin,1
HUVEC-2_2_K24_3,HUVEC-2_2_K24,HUVEC,HUVEC-2,2,K24,3,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate2/K24_s3,Toxin,1
HUVEC-2_2_K24_4,HUVEC-2_2_K24,HUVEC,HUVEC-2,2,K24,4,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate2/K24_s4,Toxin,1
HUVEC-2_2_T33_1,HUVEC-2_2_T33,HUVEC,HUVEC-2,2,T33,1,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate2/T33_s1,Toxin,1
HUVEC-2_2_T33_2,HUVEC-2_2_T33,HUVEC,HUVEC-2,2,T33,2,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate2/T33_s2,Toxin,1
HUVEC-2_2_T33_3,HUVEC-2_2_T33,HUVEC,HUVEC-2,2,T33,3,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate2/T33_s3,Toxin,1
HUVEC-2_2_T33_4,HUVEC-2_2_T33,HUVEC,HUVEC-2,2,T33,4,PaExtA,9.999999999999998,Toxin,HUVEC-2/Plate2/T33_s4,Toxin,1
HUVEC-1_5_F28_1,HUVEC-1_5_F28,HUVEC,HUVEC-1,5,F28,1,PTx,0.005,Toxin,HUVEC-1/Plate5/F28_s1,Toxin,1
HUVEC-1_5_F28_2,HUVEC-1_5_F28,HUVEC,HUVEC-1,5,F28,2,PTx,0.005,Toxin,HUVEC-1/Plate5/F28_s2,Toxin,1
HUVEC-1_5_F28_3,HUVEC-1_5_F28,HUVEC,HUVEC-1,5,F28,3,PTx,0.005,Toxin,HUVEC-1/Plate5/F28_s3,Toxin,1
HUVEC-1_5_F28_4,HUVEC-1_5_F28,HUVEC,HUVEC-1,5,F28,4,PTx,0.005,Toxin,HUVEC-1/Plate5/F28_s4,Toxin,1
HUVEC-1_5_M16_1,HUVEC-1_5_M16,HUVEC,HUVEC-1,5,M16,1,PTx,0.005,Toxin,HUVEC-1/Plate5/M16_s1,Toxin,1
HUVEC-1_5_M16_2,HUVEC-1_5_M16,HUVEC,HUVEC-1,5,M16,2,PTx,0.005,Toxin,HUVEC-1/Plate5/M16_s2,Toxin,1
HUVEC-1_5_M16_3,HUVEC-1_5_M16,HUVEC,HUVEC-1,5,M16,3,PTx,0.005,Toxin,HUVEC-1/Plate5/M16_s3,Toxin,1
HUVEC-1_5_M16_4,HUVEC-1_5_M16,HUVEC,HUVEC-1,5,M16,4,PTx,0.005,Toxin,HUVEC-1/Plate5/M16_s4,Toxin,1
HUVEC-1_5_S28_1,HUVEC-1_5_S28,HUVEC,HUVEC-1,5,S28,1,PTx,0.005,Toxin,HUVEC-1/Plate5/S28_s1,Toxin,1
HUVEC-1_5_S28_2,HUVEC-1_5_S28,HUVEC,HUVEC-1,5,S28,2,PTx,0.005,Toxin,HUVEC-1/Plate5/S28_s2,Toxin,1
HUVEC-1_5_S28_3,HUVEC-1_5_S28,HUVEC,HUVEC-1,5,S28,3,PTx,0.005,Toxin,HUVEC-1/Plate5/S28_s3,Toxin,1
HUVEC-1_5_S28_4,HUVEC-1_5_S28,HUVEC,HUVEC-1,5,S28,4,PTx,0.005,Toxin,HUVEC-1/Plate5/S28_s4,Toxin,1
HUVEC-1_6_I41_1,HUVEC-1_6_I41,HUVEC,HUVEC-1,6,I41,1,PTx,0.005,Toxin,HUVEC-1/Plate6/I41_s1,Toxin,1
HUVEC-1_6_I41_2,HUVEC-1_6_I41,HUVEC,HUVEC-1,6,I41,2,PTx,0.005,Toxin,HUVEC-1/Plate6/I41_s2,Toxin,1
HUVEC-1_6_I41_3,HUVEC-1_6_I41,HUVEC,HUVEC-1,6,I41,3,PTx,0.005,Toxin,HUVEC-1/Plate6/I41_s3,Toxin,1
HUVEC-1_6_I41_4,HUVEC-1_6_I41,HUVEC,HUVEC-1,6,I41,4,PTx,0.005,Toxin,HUVEC-1/Plate6/I41_s4,Toxin,1
HUVEC-1_6_M15_1,HUVEC-1_6_M15,HUVEC,HUVEC-1,6,M15,1,PTx,0.005,Toxin,HUVEC-1/Plate6/M15_s1,Toxin,1
HUVEC-1_6_M15_2,HUVEC-1_6_M15,HUVEC,HUVEC-1,6,M15,2,PTx,0.005,Toxin,HUVEC-1/Plate6/M15_s2,Toxin,1
HUVEC-1_6_M15_3,HUVEC-1_6_M15,HUVEC,HUVEC-1,6,M15,3,PTx,0.005,Toxin,HUVEC-1/Plate6/M15_s3,Toxin,1
HUVEC-1_6_M15_4,HUVEC-1_6_M15,HUVEC,HUVEC-1,6,M15,4,PTx,0.005,Toxin,HUVEC-1/Plate6/M15_s4,Toxin,1
HUVEC-1_6_M39_1,HUVEC-1_6_M39,HUVEC,HUVEC-1,6,M39,1,PTx,0.005,Toxin,HUVEC-1/Plate6/M39_s1,Toxin,1
HUVEC-1_6_M39_2,HUVEC-1_6_M39,HUVEC,HUVEC-1,6,M39,2,PTx,0.005,Toxin,HUVEC-1/Plate6/M39_s2,Toxin,1
HUVEC-1_6_M39_3,HUVEC-1_6_M39,HUVEC,HUVEC-1,6,M39,3,PTx,0.005,Toxin,HUVEC-1/Plate6/M39_s3,Toxin,1
HUVEC-1_6_M39_4,HUVEC-1_6_M39,HUVEC,HUVEC-1,6,M39,4,PTx,0.005,Toxin,HUVEC-1/Plate6/M39_s4,Toxin,1
HUVEC-2_5_J23_1,HUVEC-2_5_J23,HUVEC,HUVEC-2,5,J23,1,PTx,0.005,Toxin,HUVEC-2/Plate5/J23_s1,Toxin,1
HUVEC-2_5_J23_2,HUVEC-2_5_J23,HUVEC,HUVEC-2,5,J23,2,PTx,0.005,Toxin,HUVEC-2/Plate5/J23_s2,Toxin,1
HUVEC-2_5_J23_3,HUVEC-2_5_J23,HUVEC,HUVEC-2,5,J23,3,PTx,0.005,Toxin,HUVEC-2/Plate5/J23_s3,Toxin,1
HUVEC-2_5_J23_4,HUVEC-2_5_J23,HUVEC,HUVEC-2,5,J23,4,PTx,0.005,Toxin,HUVEC-2/Plate5/J23_s4,Toxin,1
HUVEC-2_5_Q27_1,HUVEC-2_5_Q27,HUVEC,HUVEC-2,5,Q27,1,PTx,0.005,Toxin,HUVEC-2/Plate5/Q27_s1,Toxin,1
HUVEC-2_5_Q27_2,HUVEC-2_5_Q27,HUVEC,HUVEC-2,5,Q27,2,PTx,0.005,Toxin,HUVEC-2/Plate5/Q27_s2,Toxin,1
HUVEC-2_5_Q27_3,HUVEC-2_5_Q27,HUVEC,HUVEC-2,5,Q27,3,PTx,0.005,Toxin,HUVEC-2/Plate5/Q27_s3,Toxin,1
HUVEC-2_5_Q27_4,HUVEC-2_5_Q27,HUVEC,HUVEC-2,5,Q27,4,PTx,0.005,Toxin,HUVEC-2/Plate5/Q27_s4,Toxin,1
HUVEC-2_5_V46_1,HUVEC-2_5_V46,HUVEC,HUVEC-2,5,V46,1,PTx,0.005,Toxin,HUVEC-2/Plate5/V46_s1,Toxin,1
HUVEC-2_5_V46_2,HUVEC-2_5_V46,HUVEC,HUVEC-2,5,V46,2,PTx,0.005,Toxin,HUVEC-2/Plate5/V46_s2,Toxin,1
HUVEC-2_5_V46_3,HUVEC-2_5_V46,HUVEC,HUVEC-2,5,V46,3,PTx,0.005,Toxin,HUVEC-2/Plate5/V46_s3,Toxin,1
HUVEC-2_5_V46_4,HUVEC-2_5_V46,HUVEC,HUVEC-2,5,V46,4,PTx,0.005,Toxin,HUVEC-2/Plate5/V46_s4,Toxin,1
HUVEC-2_6_AA17_1,HUVEC-2_6_AA17,HUVEC,HUVEC-2,6,AA17,1,PTx,0.005,Toxin,HUVEC-2/Plate6/AA17_s1,Toxin,1
HUVEC-2_6_AA17_2,HUVEC-2_6_AA17,HUVEC,HUVEC-2,6,AA17,2,PTx,0.005,Toxin,HUVEC-2/Plate6/AA17_s2,Toxin,1
HUVEC-2_6_AA17_3,HUVEC-2_6_AA17,HUVEC,HUVEC-2,6,AA17,3,PTx,0.005,Toxin,HUVEC-2/Plate6/AA17_s3,Toxin,1
HUVEC-2_6_AA17_4,HUVEC-2_6_AA17,HUVEC,HUVEC-2,6,AA17,4,PTx,0.005,Toxin,HUVEC-2/Plate6/AA17_s4,Toxin,1
HUVEC-2_6_E37_1,HUVEC-2_6_E37,HUVEC,HUVEC-2,6,E37,1,PTx,0.005,Toxin,HUVEC-2/Plate6/E37_s1,Toxin,1
HUVEC-2_6_E37_2,HUVEC-2_6_E37,HUVEC,HUVEC-2,6,E37,2,PTx,0.005,Toxin,HUVEC-2/Plate6/E37_s2,Toxin,1
HUVEC-2_6_E37_3,HUVEC-2_6_E37,HUVEC,HUVEC-2,6,E37,3,PTx,0.005,Toxin,HUVEC-2/Plate6/E37_s3,Toxin,1
HUVEC-2_6_E37_4,HUVEC-2_6_E37,HUVEC,HUVEC-2,6,E37,4,PTx,0.005,Toxin,HUVEC-2/Plate6/E37_s4,Toxin,1
HUVEC-2_6_G06_1,HUVEC-2_6_G06,HUVEC,HUVEC-2,6,G06,1,PTx,0.005,Toxin,HUVEC-2/Plate6/G06_s1,Toxin,1
HUVEC-2_6_G06_2,HUVEC-2_6_G06,HUVEC,HUVEC-2,6,G06,2,PTx,0.005,Toxin,HUVEC-2/Plate6/G06_s2,Toxin,1
HUVEC-2_6_G06_3,HUVEC-2_6_G06,HUVEC,HUVEC-2,6,G06,3,PTx,0.005,Toxin,HUVEC-2/Plate6/G06_s3,Toxin,1
HUVEC-2_6_G06_4,HUVEC-2_6_G06,HUVEC,HUVEC-2,6,G06,4,PTx,0.005,Toxin,HUVEC-2/Plate6/G06_s4,Toxin,1
HUVEC-1_3_F38_1,HUVEC-1_3_F38,HUVEC,HUVEC-1,3,F38,1,PTx,0.05,Toxin,HUVEC-1/Plate3/F38_s1,Toxin,1
